Title,Author,Detail URL
Perancangan sistem informasi pengaduan pelayanan level 21 mall terhadap tenant,I dewa agung ayu trisna yanti,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6221&keywords=
Perancangan sistem informasi customerrelatinship manajement berbasis android pada CV. Mulia Sejahtera,I Kadek Juliartha,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6220&keywords=
Perancangan video company profile folie kichen  dan patisserie,Guntur dwi anggara,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6219&keywords=
Perancangan company profile 5 asec Bali berbasis web,Nicholas abu sofyan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6218&keywords=
Company orofile trio jaya printing,Dicky fahmi firmansyah,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6216&keywords=
Pengenalan video company profile mave magazine,I Putu herdian yoga arimbawa,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6215&keywords=
Analisa sistem  informasi manajemen penduduk  Desa/Kelurahan kota denpasar (E-Swaka Dharma) pada Desa Sumerta kelod,Sultan akbar,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6214&keywords=
Perancangan sistem informasi peraturan hukum kehutanan pada dinas kehutanan Propinsi Bali,I Kadek yuda sastrawan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6213&keywords=
Perancangan sistem informasi pendaftaran atlet pekan olahraga kelurahan (porkel) Sesetan,I Nyoman angga hadiwiguna,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6212&keywords=
Perancangan sistem informasi delegasi tugas berbasis web pada bidang program  dan informasi di dinas penanaman modal dan pelayanan terpadu satu pintu Kabupaten Badung,Widhiarsa,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6211&keywords=
Perancangan aplikasi penerimaan surat masuk keluar dan pengaesipan surat berbasis mobile android pada dinas pemberdayaan masyarakat dan Desa pemerintah kota Denpasar,Ni Made desy puspita dewi,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6210&keywords=
Perancangan sistem informasi inventaris barang pada dinas pemberdayaan masyarakat dan Desa Kota denpasar,Ni putu eka saniawati,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6209&keywords=
Perancangan sistem informasi pencarian sanggar seni di Kabupaten Badung berbasis web,I Made bagus dwi santosa,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6208&keywords=
Perancangan sistem informasi pengisian kuisioner diklat kompetensi teknis pada badan pengembangan sumber daya manusia Propinsi Bali,Putu agus mas reza pratama,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6207&keywords=
Analisa dan perancangan sistem informasi inventaris barang pada PT. Solusi laut lestari,Nadira Nazmi,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6206&keywords=
Video company profile pada kantor BPSDM Propinsi Bali dengan adobe premiere,Asmita dewi sartika,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6205&keywords=
Perancangan company profile pada dinas pekerjaan umum dan penataan ruang kota denpasar,I Putu darmayasa,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6204&keywords=
Perancangan corporate identity badan perencanaan pembangunan daerah Propinsi Bali,I Made raditya timor,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6203&keywords=
Perancangan aplikasicompany profile dinaskebudayaan Kabupaten Badung berbasis multimedia,A.A Gede agung mahajaya,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6202&keywords=
Perancangan sistem informasi evaluasi penyelenggaraan diklat badan pengembangan sumber daya manusia Propinsi Bali,Handika jaya diputra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6201&keywords=
Perancangan sistem informasi absensi peserta uji kompetensi jabatan menggunakan fingerprint  pada BPSDM propinsi Bali,Dwiki adhi yudha,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6199&keywords=
Perancangan video company profile dinas komunikasi dan informatika Kabupaten Tabanan,I gusti nyoman oka wirya dana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6200&keywords=
Analisis penggunaan lower trird dan watermark  dalam publikasi video dan gambar pada dinas komunikasi informatika dan statistik propinsi Bali,Septian bagus santoso,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6198&keywords=
Perancangan sistm informasiabsensi SPP pegawai pada lembaga penyiaran publik TVRI Bali,Donny febriyanto,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6197&keywords=
Perancangan sistem informasi absensi peserta magang pada dinas perhubungan propinsi Bali,Hamid,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6196&keywords=
Perancangan sistem informasi  survei kepuasan pelayanan menggunakan emotikon pada pengadilan tata usaha negara Denpasar,Ni Kadek ninda novitasari,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6195&keywords=
Perancangan sistem informasi  pengajuan cuti pegawai pada pengadilan tata usaha negara Denpasar,Nadiyatur rohman,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6194&keywords=
Brandingf book company profile gedung keuangan negara (GKN) 1 Denpasar,Tri dewi lutfi anggreni,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6193&keywords=
Perancangan sistem informasi pembukuan bendahara penerimaan pada BPSDM Propinsi Bali,Ni Putu pande nova dewi yanti,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6191&keywords=
Analisa kebutuhan perangkat keras LPP TVRI Bali untuk aplikasi penyimpanan media,I Made cakra arimbawa,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6190&keywords=
Audit sistem informasi manajemen daerah (SIMDA)  Bappeda Kabupaten Badung Menggunakan framework cobit 4.1,I gede putu surya gunawan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6189&keywords=
Sistem penggajian tenaga Non PNS pada pengadilan tata usaha negara Denpasar,Putu Novia andiyani,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6188&keywords=
Visual branding company profile untuk pengenalan badan perencanaan pembangunan daerah propinsi Bali,Wayan adhi hary priya,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6187&keywords=
Video company profile pengenalan maskot dibangun dan cana pada Bappeda Litbang Propinsi Bali,Nyoman eva surya diana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6186&keywords=
Perancangan aplikasi jadwal  kegiatan dinas kebuadayaan  Kabupaten Badung berbasis android,I Putu wahyu adi putra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6185&keywords=
Perancangan sistem informasi penerimaan mahasiswa magang pada pengadilan tata usaha Negara Denpasar berbasis website,Kesi andriyani,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6181&keywords=
Sistem informasi pemesanan paket wisata pada kantror PT. Bali Go Tours,Gede adi surya laksana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6180&keywords=
Perancangan Sistem Informasi Manajemen File Pekerjaan Berbasis Web Pada BPSDM Provinsi Bali,Fajar Rachman Maulana Ari Atmaja,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6179&keywords=
Analisis dan perancangan sistem  informasi pencatatan barang pada badan pengembangan sumber daya manusia Propinsi Bali,Sutan novandri,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6178&keywords=
Perancangan sistem informasi pelaporan kegiatan harian pegawai NON-PNS  pada BPSDM Propinsi Bali,Cokorda Ogi baladewa,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6177&keywords=
Perancangan panduan pemakaian E-planning berbasis multimedia pada Bappeda propinsi Bali,Joshua rivaldi,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6176&keywords=
Perancangan company profile pada Bappeda Propinsi Bali,I Gusti agung  ngurah abhijana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6175&keywords=
Perancangan sistem validasi surat setoran pajak pada kantor pelayanan pajak pratama denpasar barat,Fadilla sari prihanto,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6174&keywords=
Perancangan sistem informasi data inventori  berbasis web LPP TVRI Bali,Noverta aji pangestu,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6173&keywords=
Perancangan website pada CV. Diary art print,I Putu agus krisma putra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6172&keywords=
Vidio pengenala hutan mangrove tahura Ngurah Rai,I Made Sudiatmika,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6171&keywords=
Perancangan sistem informasi pendataan pasien  rehabilitasi pada badan narkotika nasional Kota denpasar,Tasha novila sari,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6170&keywords=
"Perancangan sistem informasi  surat masuk, surat keluar, dan surat internal pada kantor pelayanan pajak (KPP) pratama denpasar barat",Putu ayu feminia,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6169&keywords=
Perancangan branding book inews TV Bali,Luh Yunita Damayanti,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6168&keywords=
Perancangan sistem pengaduan pada layana IT support (studi kasus : PT. Dapir Brothers),I Wayan sumitra yoga,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6167&keywords=
Perancangan dashboard sistem monitoring peminjaman dan pengembalian buku pada dinas perpustakaan dan kearsipan Propinsi Bali,AGUS PUTU ANDRIA SATRIA,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6164&keywords=
Implementasi aplikasi pengaduan masyarakat pada ditreskrimsus polda Bali berbasis aplikasi desktop (studi kasus di SUBDIT V Siber),I Komang wenten agus juniantara,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6166&keywords=
Perancangan sistem informasi pengelolaan arsip pada BappedaLitbang Propinsi Bali,I Komang yudi darmadi,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6165&keywords=
Perancangan web  sistem informasi arsip dinamis di dinas kearsipan dan perpustakaan Propinsi Bali,Nyoman krisna yudi darmawan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6163&keywords=
Perancangan brand book kantor perwakilan BKKBN Propinsi Bali,I Putu khrisnandalahri,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6162&keywords=
Rancangan web sistem pengaturan surat masuk dan surat keluar Dinas kearsipan dan perpustakaan Propinsi Bali,I Gede Aldy wusnu putra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6161&keywords=
Rancangan sistem informasi eksekutif pada CV. woderful Bali tour berbasis website,A.A. Sagung Istri ningrat,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6160&keywords=
Rancangan sistem informasi eksekutif pada CV. woderful Bali tour berbasis website,A.A. Sagung Istri ningrat,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6159&keywords=
Analisa sistem aplikasi meta trader 4 untuk trading forex pada PT. Valbury Asia Futures,Luh Putu Rossilia kusumasari,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6158&keywords=
Analisa sistem aplikasi pada PT. Valbury Asia Futures mengenai trading gold,Lawrentia agfa  rizkyta putri,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6157&keywords=
Perancangan vidio company profile pada dinas kebudayaan Kabupaten Badung,I nyoman manggala putra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6155&keywords=
Rancangan sistem informasi penomoran surat pada badan narkotika nasional kota Denpasar,I Gusti ayu laras kartika,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6154&keywords=
Rancangan kuisioner audit sistem informasi E-hibah menggunakan framework cobit 4.1 pada pusat pemerintahan Kabupaten Bading,Pande putu purnama putra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6153&keywords=
Perancangan sistem informasi absensi pegawai kontrak pada dinas perindustrian dan tenaga kerja Kabupaten badung,I Gusti nyoman vermiandi,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6152&keywords=
Perancangan sistem pengingat bidang kemahasiswaan penjadwalan audiensi dan administrasi ormawa ITB Stikom Bali berbasis website,Albaykaqi risky M.P,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6151&keywords=
Perancangan sistem informasi rumah tangga kantor (RTK) pada kantor pelayanan pajak (KPP)  pratama Denpasar barat,Ni putu wiwika pranita dewi,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6150&keywords=
Perancangan company profile pada Dinas perhubungan Propinsi Bali berbasis flash,I Ketut Ariawan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6139&keywords=
Perancangan informasi pengelolaan arsip surat pada PT. Bali music channel Iinews Bali) berbasis web,Gede Deva manacika,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6146&keywords=
Perancangan sistem informasi multimedia interaktif pengenalan pencegahan dan pengendalian narkoba pada BNN Propinsi Bali berbasis flash,Yudi prasetya,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6148&keywords=
Perancangan sistem informasi kegiatan kepegawaian pada dinas perikanan pemerintah Kabupaten Badung,Ni Kadek titi kardiani,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6147&keywords=
Perancangan sistem E-diklat pada badan pengembangan sumber daya manusia Propinsi Bali,I Kadek agustina saputra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6144&keywords=
Analisis qialiyt of  service jaringan internet pada badan pengembangan sumber daya manusia (BPSDM) Propinsi Bali,A>A Gede lanang pastika,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6143&keywords=
Perancangan sistem informasi chekpoint Bus sarbagita,I Ketut adi swadarma,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6142&keywords=
Perancangan informasi R-form diklat pada BPSDM Propinsi Bali berbasis website,Satria bagaswara,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6141&keywords=
Perancangan sistem informasi pendataan warisan budaya tak benda (WBTB) pada Dinas kebuayaan kabupaten Badung,I Kadek edy suryawan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6140&keywords=
Perancangan sistem informasi kendali keluarr masuk surat pada dinad kebudayaan kota Denpasar,I Putu eka supartawan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6138&keywords=
Perancangan sistem informasi  penjadwalan dinas keluar daerah di Dinas perhubungan Propinsi Bali berbasis desktop,I Gusti Bagus upa dwi yuliana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6137&keywords=
Perancangan sistem informasi pengelolaan mahasiswa magang di Dinas perhubungan Propinsi Bali berbasis website,I Kadek yogi payoga,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6136&keywords=
The Ultimate Small Business Marketing Toolkit,Beth goldstein,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6134&keywords=
Guide to managerial Communication: Effective Business Writing and Speaking,Mary Munter,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=195&keywords=
Assessment In The Classroom : A Concise Approach,Peter W. Airasian,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6132&keywords=
Perancangan E-learning untuk kegiatan diklat pada badan pengembangan sumber daya manusia Propinsi Bali,I Gede agus mertha sudana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6131&keywords=
Perancangan sistem arsip daftar rekanan pada BPSDM Propinsi Bali,Andi Purpanuddin,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6128&keywords=
"Analisis quality of service (QOS) jaringan wifi ""Pemda Tabanan Diskominfo""  pada dinas komunikasi dan informatika (diskominfo) Kabupaten Tabanan",I Ketut Gede wahyu andreyana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6127&keywords=
Perancangan sistem informasi manajemen stok seragam sekolah di madrasah  ibtidaiyah kalifa nusantara berbasis web menggunakan framework laravel,Dody septian perdana putra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6126&keywords=
Perancangan sistem informasi arsip surat menyurat di bagian umum BNNP Bali berbasis desktop,I Gede rico harta dinata,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6125&keywords=
Perancangan sistem informasi pengelolaan dokumen seurvei angkatan kerja nasional (sakernas) Agustus 2019  di Badan pusat statistik (BPS) Kabupaten Badung,I Gusti AG ngurah bayu iswara,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6124&keywords=
Perancangan sistem informasi absensi mahasiswa kerja praktek pada komisi pemilihan umum (KPU) Kota Denpasar,I Gede januartawan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6123&keywords=
Analisa sistem informasi absensi pegawai pada dinas kebudayaan Kabupaten Badung,I Kadek wahyu adi gunawan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6122&keywords=
Perancangan sistem informasi geografis pemetaan pelanggan pada PT. Siap Bali berbasis web,Wulan purnamsari,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6121&keywords=
Perancangan sistem informasi  penyusunan LAKIP (laporan kinerja instansi pemerintah) pada dinas perindustrian dan tenaga kerja Kabupaten Badung,I Kadek eka saputra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6120&keywords=
Perancangan sistem informasi pensiunan pegawai pada dinas perindistrian dan tenaga kerja Kabupaten Badung,Gede paramajana palandunga,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6119&keywords=
Sistem bantu monitiring kenaikan pangkat dan gaji berkala pada dinas perindustrian dan tenaga kerja berbasis web,Komang agus andika saputra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6118&keywords=
Perancangan corporate identity pada Bappeda Propinsi Bali,I Komang arya weda,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6117&keywords=
Analisa dan perancangan sistem  informasi pengaduan masyarakat ditreskrimsus polda Bali berbasis aplikasi desktop (studi kasus di SUBDIT V siber),Made wahyu dewa nengrat,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6116&keywords=
Pengujian modul  reservasi dan profil tamu pada sistem manajemen properti berbasi web mwnggunakan metode black box di PT.goestpro teknologi Indonesia,I Gusti agung ngurah wisrama putra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6115&keywords=
SISTEM INFORMASI MANAJEMEN RUANGAN PADA BADAN PENGEMBANGAN SUMBER DAYA MANUSIA PROVINSI BALI,MADE YOGI NUGRAHA,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6114&keywords=
PERANCANGAN SISTEM INFORMASI ABSENSI PENGUNJUNG PERPUSTAKAAN BADAN PENGEMBANGAN SUMBER DAYA MANUSIA (BPSDM) PROVINSI BALI,CHRISTIAN MIKHAEL A.D,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6113&keywords=
PEMBUATAN VIDEO COMPANY PROFILE PADA PT DAITO INTERNUSA SUKSES ( DAITO PTINTING ),A.A NGR. GDE DYNA SURYA HARLEY,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6112&keywords=
PERANCANGAN SISTEM INFORMASI KARYAWAN PT SUNARI BALI TOUR AND TRAVEL,I KADEK GUNTUR WIRANATHA,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6111&keywords=
Mengenal Pemrograman Komputer dan Android untuk Pemula,Jubilee Enterprise,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6110&keywords=
Step by Step Wireless Hacking,Efvy Zam,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6109&keywords=
Otodidak Pemrograman Python,Jubilee Enterprise,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6106&keywords=
PERANCANGAN SISTEM INFORMASI MANAJEMEN KENDARAAN DINAS PADA BADAN PENGEMBANGAN SUMBER DAYA MANUSIA PROVINSI BALI,I KOMANG OKTRAMA BAGUS PERMATAWAN,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6105&keywords=
PERANCANGAN SISTEM INFORMASI ABSENSI PEGAWAI PADA PT BCODES WEB TECHNO ARTISAN,NI PUTU YURI GUTHAMI,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6103&keywords=
PERANCANGAN SISTEM INFORMASI PENDAPATAN PELAJAR KERJA PRAKTEK PADA PT. BCODES WEB TECHNO ARTISAN,NI LUH PUTU KRISNAYANTI,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6102&keywords=
PERANCANGAN SISTEM INFORMASI PENCATATAN DOKUMEN MASUK SKIO DAN SKNP DI BADAN PUSAT STATISTIK PROVINSI BALI BERBASIS WEBSITE,PUTU AYU OCTAVYANI,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6101&keywords=
PERANCANGAN SISTEM INFORMASI MANAJEMEN WIFI BERBASIS WEB STUDI KASUS JAMAHAL PRIVATE RESORTAND SPA,I Made Widiartha,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6099&keywords=
Perancangan Sistem Informasi Pengajuan Layanan Perbaikan dan Permintaan Barang Baru Pada BPSDM Provinsi Bali,LUTVININGTYAS PUTRI,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6098&keywords=
Panduan Affiliate Marketing untuk Pemula,Jefferly Helianthusonfri,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6097&keywords=
Windows 8 : Tweaking & Hacking,Alexius Satyo,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6093&keywords=
Buku Pintar Pemrograman Visual Basic 2010,Christopher Lee,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6092&keywords=
Buku Master Blogger,Java Creativity,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6085&keywords=
101 + Pengetahuan bikin kamu Mahir IT,Feri Sulianta,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6086&keywords=
Mudah Belajar PHP : Teknik Penggunaan Fitur-fitur Baru Dalam PHP 5,Budi Raharjo,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6081&keywords=
Dicision Support Systems and Intelligent Systems (Sistem Pendukung Keputusan dan Sistem Cerdas),Efraim Turban,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=528&keywords=
Data Warehousing for Dummies,Thomas C. Hammergren,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=1543&keywords=
Analisis dan Desain Sistem Fuzzy menggunakan Tool Box Matlab,Sri kusuma dewi,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=1598&keywords=
Windows Forensic,edy winarno,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=633&keywords=
Dasar Pemrograman Berorientasi Objek dengan Java 2,Isak Rickyanto,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=1657&keywords=
Pemrograman Terstruktur,Indra Yatini B,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=1702&keywords=
Protokol-protokol Esensial Internet,rahmat rafiudin,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6077&keywords=
Kriptografi,Rinaldi Munir,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6076&keywords=
Sistem Berkas,"Ir.Wahyuni,M.sc.",https://library.stikom-bali.ac.id/index.php?p=show_detail&id=545&keywords=
Perancangan Sistem Informasi Pengaduan Gangguan IT Pada PDAM Kabupaten Gianyar Berbasis Android,Gusti Ayu Ersta Krisna Anggraeni,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6051&keywords=
Analisa dan Desain Sistem Informasi Kepegawaian Dinas Pemberdayaan Masyarakat Dan Desa Provinsi Bali Berbasis Web,Laura Prama Tandi,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6052&keywords=
Sistem Monitoring Inventory Sparepart BTS PT Putra Mulia Telecomunication Bali Berbasis Web,Rino Prasetyo,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6057&keywords=
Analisa sistem jaringan wereles pada rmah sakit ari Canti,I Wayan agus sumardika,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6055&keywords=
Implementasi manajement network menggunakan vlan berbasis mikrotik pada CV Win Tecnology,Putu agus diky cahyadi,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6050&keywords=
Analisa sistem jaringan local area network pada CV. Win Tecnology,Juan ageng parinanda,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6049&keywords=
Perancangan sistem pengolaan arsip surat masuk dan keluar pada bagian tata usaha sekolah dasar negeri 5 Tonja berbasis web,I Gusti ayu novi artini,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6047&keywords=
Sistem Informasi E-Montir Berbasis Web,I Made Raditya Agus Sastrawan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=6043&keywords=
"PROGRAMER SELECTION DI ""PT.APPKEY"" MENGGUNAKAN METODE WEIGHTED PRODUCT",ARDIAN SURYA SAPUTRA,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5988&keywords=
PEMANFAATAN PROXIMITY ANALYSIS DAN SISTEM RATING SEBAGAI ALAT BANTU REKOMENDASI TUJUAN WISATA KOTA YOGYAKARTA,BAGUS WIJAYA KUSUMA,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5961&keywords=
MULTIMEDIA INTERAKTIF TEMPAT WISATA AIR TERJUN KANTO LAMPO GIANYAR BERBASIS ANDROID,I MADE WIKA PURATAMA,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5953&keywords=
Pengembangan sistem informasi rekam medis menggunakan teknologi  blockhain untuk mendukung pelayanan rumah sakit,I Gusti nyman agung sanur saputra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5913&keywords=
APLIKASI PENGENALAN KEPEDULIAN TERHADAP ANJING BALI BERBASIS MULTIMEDIA,Ni Made Anggi Dita Rahayu,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5906&keywords=
APLIKASI PENGENALAN PURA SAD KAHYANGAN JAGAT SAMUAN TIGA BERBASIS MOBILE ANDROID,GEDE JAYA KESUMA,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5884&keywords=
Sistem Informasi Geografis Kantor Kelurahan di Kecamatan Denpasar Selatan Berbasis Web,Agus Sufyan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5862&keywords=
Rancang Bangun Aplikasi Penduga Bobot Ternak Babi Menggunakan Computer Vision Berbasis Android,I GEDE BINTANG ARYA BUDAYA,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5860&keywords=
SISTEM INFORMASI PENJUALAN ALAT PANCING MENGGUNAKAN FRAMEWORK LARAVEL (STUDI KASUS : TOKO BATUR PANCING),I MADE INDRA GUNAWAN,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5851&keywords=
SISTEM INFORMASI PEMESANAN TRANSPORTASI BERBASIS WEB STUDI KASUS NYUH BENGKOK HOMESTAY,Wayan Wedi Yosa,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5839&keywords=
SISTEM INFORMASI PEMESANAN TRANSPORTASI BERBASIS WEB STUDI KASUS MAHALAKSMI HOTEL,I Wayan Yogi Wijaksana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5838&keywords=
SISTEM INFORMASI RESERVATION PADA VILLA BALI INFORMATION BERBASIS WEB,I Putu Suryanata Ari Pratama,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5837&keywords=
SISTEM INFORMASI PENJUALAN FRAGRANCE BERBASIS WEB PADA PT KISMET,Ayu Fera Sumo Hardini,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5836&keywords=
APLIKASI MULTIMEDIA PEMBELAJARAN SIMULASI EVAKUASI DIRI TERHADAP ANCAMAN BENCANA GEMPA BUMI BERBASIS ANDROID,Ocky Kurniawan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5823&keywords=
PERANCANGAN DAN PEMBANGUNAN SISTEM INFORMASI KATALOG DAN PENYIMPANAN AKSESORIS BEAD PADA ARTSHOP MANIKWANGI BERBASIS WEB,AHMAD FADHLY,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5795&keywords=
Perancangan sistem informasi indek kinerja individu  (IKI) pada Departemen ilmu kesehatan anak Fakiltas kedokteran universitas Udayana/RSUP sanglah Denpasar,Ni wayan candra agustrini,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5787&keywords=
